Sample	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18
krt6a	2.006490755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bod1l	25.11322148	0.065898988	30.54510667	0.060250338	26.05908618	0.058216588	0.03910461	14.40999223	0.050223344	71.36090915	0.064603792	134.9473781	9.192990098	0.0	0.0	0.066940353	0.023268012	0.013339017
mkiaa0241	0.0	0.0	0.0	0.018636059	0.0	0.0	0.039179996	0.0	0.02330062	0.0	43.90143284	0.0	0.0	0.0	0.0	0.0	1.079476381	0.016896693
ak140583	0.0	0.0	0.0	0.030936025	0.0	0.0	0.0	0.0	0.03869742	0.0	0.0	175.1453719	0.0	0.0	0.034497598	0.0	0.0	0.0
ak140580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq716540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak016032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak163775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03574281	0.0	0.121623017	0.0	0.116537987	0.0	0.064146425	0.058430056	0.0
ak017349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.8314294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rps15a	12.7241525	14.978295	16.3595203	0.024416135	18.3843614	49.07724595	33.86214607	10.31244808	23.40862949	34.06909496	36.86302998	29.26908879	48.44415362	15.04902987	22.48676936	69.87462202	15.8705637	21.34836647
afg3l1	0.0	0.057012391	0.040155689	0.0	0.0	1.963234876	0.031914842	0.0	2.427383976	0.0	7.00480465	0.0	0.0	49.63948984	0.055247249	0.0	0.0	0.0
afg3l2	0.0	0.0	7.873955648	0.0	0.0	22.48159522	0.0	0.0	5.333311259	0.0	0.0	0.0	0.0	0.0	0.046437703	0.401222993	0.0	0.0
gpm6a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gpm6b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.433625933	0.0	0.121284041	0.0	0.0
1700021f07rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq546014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
clca1	0.05070212	0.0	0.0	0.0	0.0	0.0	0.0364075	0.0	0.0	0.0	0.0	0.099751795	0.0	1.175651987	0.038613252	0.0	0.0	0.0
dq716898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vmn2r-ps14	0.0	0.0	0.0	0.0	0.0	44.02988639	0.0	26.52831154	0.0	0.0	0.29746907	0.0	0.0	0.492343904	0.0	48.2662987	0.039060713	0.030591518
clca4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak141187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mc4r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak054420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085520294	0.069693705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lta4h	63.06419888	0.723136877	0.203623389	4.897593428	195.5996009	13.65725595	5.556104746	13.13045321	18.20452741	0.064218165	1.311418968	0.430249412	0.539482851	0.068791743	387.9066049	4.085329519	1.385187036	9.033733035
ak213166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq689956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ethe1	0.0	0.103107638	0.0	0.0	0.072831508	0.090934564	0.282513361	0.0	0.0	0.0	90.37246508	0.0	0.219762737	0.294106455	0.0	0.0	0.0	0.0
herpud2	24.0735343	0.0	0.058567029	0.118822211	19.58642695	0.0	0.637205946	0.0	0.0	18.91421934	0.0	0.958157784	0.0	75.00647145	0.0	0.401082388	0.0	0.0
herpud1	0.102115951	43.67840719	53.91413938	31.14775248	81.55096966	8.807703635	0.073527776	0.21144769	172.0180531	0.071523115	0.116763436	0.0	0.0	19.3689928	4.048380863	0.08419955	0.0	0.190692393
sly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lctl	0.0	0.0	0.0	0.0	0.748025915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.153589018	0.0	0.0	0.0	0.0
hax1	0.0	0.0	262.7460891	29.37427932	0.530635158	54.0263723	159.0719242	417.9192278	119.7923062	0.125799149	0.102137886	0.0	0.401615473	113.1784291	199.087142	1.620387501	0.284612481	103.6350965
ubfd1	0.114210438	0.0	0.0	0.0	0.021180241	0.0	0.0	0.05242822	0.0	0.080221401	0.0	0.0	0.0	0.0	91.3056229	0.031297362	0.0	0.0
oxct2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq686289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tpp1	295.5256741	0.29212536	281.0372294	290.791016	168.4562622	195.8465846	210.8726124	211.1610498	0.362958338	509.1610519	427.9556086	0.414236802	0.325892994	538.4722159	308.1678539	45.29760165	0.08409487	101.9296463
sla	38.02547013	0.0	63.65943513	0.048850812	0.039801254	3.223867048	0.051381814	0.0	446.6471617	195.2754421	0.0	0.0	0.0	0.267570442	0.054497695	0.058851781	0.0	0.0
bc064456	0.406743177	0.0	0.0	0.0	0.0	0.0	0.0	0.044283482	0.0	0.0	0.0	0.0	0.0	0.0	16.58837177	0.0	0.0	0.0
ccdc102a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dohh	0.134491837	0.0	0.0	0.092151408	0.0	0.187337807	0.0	0.0	0.115542312	0.0	0.0	0.0	0.0	0.0	0.102907841	0.0	0.0	0.0
rnf208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cyp2s1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rnf207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
myod1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
espl1	0.082713009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
il1rap	45.75863374	0.0	104.4274925	10.0974503	0.022390013	0.055669688	111.2973888	0.0	29.41592066	0.0	0.0	0.0	0.038376515	0.0	0.0	0.0	0.031837177	0.0
lef1	0.0	0.0	0.0	0.0	0.028130113	0.3191264	0.0	0.0	0.0	0.070414335	0.0	0.078859184	0.0	0.0	0.0	0.0	0.0	0.0
dq558043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cd8b1	0.0	0.0	0.201414473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078396388	0.0	0.0	0.099218634	0.0	0.0	0.0	0.0
kcnq1ot1	6.868402265	10.07833473	5.211071748	6.188655591	4.342996098	4.735957905	9.844436246	8.433754703	8.263144813	11.56289896	7.716784166	23.60923305	11.16534026	7.323858012	12.42743324	18.25571381	9.678123242	4.752780443
h1foo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zfp872	0.0	0.0	0.0	0.043066587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105667611	0.0	0.0	29.98422437	0.0	0.0
zfp871	0.016740933	0.0	0.027784987	26.41825536	11.64556016	21.23814854	0.011999407	1.082101616	62.9755957	0.011610425	0.028600383	0.808762831	28.35301224	33.27003136	0.687165275	1.45740459	0.013221188	2.265307313
zfp870	0.0	0.0	0.0	0.0	0.019280554	0.048087622	0.0	0.0	46.05226799	0.0	0.0	0.0	0.0	0.025905067	0.079018088	0.028488342	0.027408375	0.0
zfp874	0.167910069	1.305704924	0.0	0.096655648	0.0	0.096801808	0.0	0.0	103.9834806	0.058679049	0.047958337	0.0	0.075116516	0.257407299	0.0	0.455673065	0.333188135	0.596613447
zfp879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak037193	44.11841285	117.081769	50.51104042	0.073479657	0.0	0.074680153	0.0	0.0	0.184129581	0.376450852	0.0	0.167816521	81.59447774	0.0	0.246061075	11.34339553	27.57242925	0.0
bc024571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.193291303	76.70571356	0.092751226	0.0	0.0	0.0	0.0
engase	0.17193001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4732418c07rik	8.497340512	54.24150591	0.0	0.05856123	27.2438396	47.96730924	0.0	0.0	0.0	0.0	35.79327788	88.980258	0.076714724	0.0	0.060375753	0.0	0.109219713	0.085781275
4930432e11rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wnt5b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wnt5a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak184603	0.0	0.0	0.0	5.10803957	0.0	0.0	14.61446165	0.0	0.0	0.0	0.0	146.9093349	0.0	0.0	0.0	0.50168811	0.0	0.0
wnt10a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wnt10b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2700062c07rik	110.9853339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.463525417	4.008870887	0.0	0.0	0.0
dq694892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gm6880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4921539e11rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak029385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak015363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olfr1280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9-sep	133.5319605	173.2635359	65.38128534	159.1971756	244.6052392	91.70049875	89.60236409	171.5546716	0.487469298	0.265011878	224.640436	0.593229606	169.8563004	221.4930795	3.572425089	58.13283518	337.0091548	229.211137
1700022p22rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.569386609	0.0	0.0	0.0	0.0
scnm1	0.0	93.19968095	2.35648618	0.0	0.0	0.0	0.0	0.0	0.203257354	0.0	0.0	0.0	0.0	68.63364218	0.0	0.0	0.0	0.0
ak043679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04148186	0.0
krtap12-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
foxr1	0.0	0.0	0.06411327	0.078971189	0.103129896	0.0	0.083111774	0.079795951	0.098966256	0.0	0.131970567	0.541048258	0.261155017	0.055980385	0.264485704	0.285495214	0.183444814	0.0
foxr2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ankrd34a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
boll	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ankrd34c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ankrd34b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cntfr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq568352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq568359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pkmyt1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.808650247	3.941505068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gnmt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak142074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq698459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak045688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rprd2	0.359894266	0.0	0.029766985	0.0	0.0	9.320244588	3.423612895	0.0	0.0	0.01525736	0.0	0.0	7.076824931	0.0	0.066070896	41.87394526	0.764297668	0.502917227
ak045681	0.0	0.455482044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fxyd3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9130404h23rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gm11517	0.0	0.249067572	0.357366834	0.0	0.174921516	0.0	0.0	0.0	0.622184983	117.1752218	0.360336644	0.491228265	0.530725809	0.236224449	0.0	1.81890374	0.252187925	0.597224637
gm1965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d3ertd751e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dazap1	0.0	0.0	0.0	0.0	0.559680775	0.0	0.0	0.0	0.078117133	0.382742237	0.0	0.0	0.0	0.0	0.0	1.578221717	0.0	0.0
dazap2	715.1995421	1483.712101	1190.000876	1135.735916	1529.079094	1176.86885	1760.227002	1141.728053	893.1873223	507.3943271	430.6679932	3511.349792	1564.453223	891.3384607	843.3049435	1157.613312	2270.484545	1666.959269
dq708719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq708714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq708713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700086o06rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
flna	153.4632752	68.03129112	25.13988278	10.30015214	11.91915599	41.94043253	4.240746557	0.615545985	30.39210715	0.060422226	20.02987887	116.0463957	7.699510971	72.64917755	11.25832108	5.594056884	2.62104457	46.34866982
tns3	42.76209829	0.0	0.022096813	0.034113076	0.71827463	0.0	42.29097502	1.358743237	9.516911499	0.0	0.0	0.0	0.0	0.0	0.0	6.270383677	0.0	0.0
tns1	0.018241967	0.0	0.0	0.0	0.010143531	0.0	0.0	0.0	0.023815159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tns4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.4357818	0.0	0.0	0.0	0.0	0.0	0.04110685	0.041855451	0.0	0.0	0.0
asf1a	0.0	0.0	0.480526011	0.0	0.0	0.0	0.062351186	0.0	0.0	0.0	0.0	0.0	0.0	28.37818696	0.066134879	0.0	0.0	0.0
tra2b	204.5879896	111.9774909	113.6390743	185.6362394	93.58437195	38.31784408	94.91808922	186.1268561	296.3594792	154.8879932	34.04682038	409.0392631	72.74111251	130.4646091	20.06283521	187.1879302	0.704079388	27.11070295
hrct1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18496422	0.0	0.0
sap130	16.58624904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064046119	0.0	0.0	0.0	0.034413573	0.049771321	0.491618286	2.329271295	0.0
zfp408	0.0	0.039519551	0.0	0.035880097	0.0	0.0	0.0	0.0	0.0	0.0	24.44932519	0.0	9.856497955	0.0	0.0	0.0	0.0	0.0
ak171985	0.0	0.0	0.046178331	0.0	0.0	0.0	0.0	0.0	0.0	0.116425213	0.0	85.54263011	0.0	0.0	0.0	51.75043235	0.060525039	0.0
tpmt	0.275820355	0.086569051	0.0	0.235814333	93.04139038	0.0	0.0	0.0	0.0	0.0	124.26237	0.322945247	0.0	0.0	0.0	0.0	0.0	0.0
zfp407	0.0	7.578749879	0.025513958	0.188713658	31.47577359	35.01205022	0.0	0.0	0.0	0.0	0.039397631	0.0	0.057837605	41.19700254	61.67466438	0.037879416	0.0	0.0
tmem167b	0.067811494	0.0	0.0	0.046339204	27.27708716	1.978375981	0.097475254	45.65109414	0.115998461	0.094614452	0.077415221	4.022514316	122.7487879	0.050761555	0.0	0.055824623	0.053758907	0.042128014
1700009j07rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq700541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq721325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq721327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cfl1	576.4213229	2512.351735	765.8843734	672.2188466	1749.257182	1109.631765	1483.371306	707.8979492	3012.005099	779.7690765	714.3236981	1456.629924	394.2208113	1291.57027	1071.446612	714.6174491	680.8497304	1450.493141
hadhb	265.13849	0.384663641	0.37904144	222.743703	167.5704526	318.8685516	107.3896361	0.202439194	152.6074206	101.8990988	0.0	0.915326864	310.8855354	303.7791271	476.1545165	0.0	0.155137118	126.3163577
hadha	38.30304814	0.113713008	55.01322617	50.36469931	0.107383316	124.4300444	0.069270865	0.151087277	116.7458744	104.4954884	0.082534339	0.504060985	151.2562001	53.64951846	67.55240646	33.25008988	0.038187741	85.8629061
tpm3	347.8692942	559.4694587	123.6339776	260.946738	393.4198677	277.7807558	221.0042904	407.7440847	542.3731805	608.9966177	96.23286126	694.215414	935.9554816	529.4802839	414.6855523	348.7076646	445.1692244	86.27532423
tpm2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tpm1	11.78356906	0.0	0.211453877	0.085349864	17.46198439	0.0	0.824990525	0.0	0.0	0.0	0.0	284.7021513	7.547078835	78.7814247	0.0	0.0	0.0	0.104930195
sgms2	86.17512083	64.04137629	124.4963241	87.61081707	0.123222599	0.065853804	16.9784323	78.00141874	0.081007022	211.7808987	0.126237037	0.246709711	0.026477145	32.48853739	1.661184249	0.078089087	89.22274853	59.28826534
sgms1	286.2776531	31.68364173	32.94708787	68.64415151	179.8845753	94.27902731	0.065668415	0.039284544	179.4485167	365.0355528	35.97259058	0.088922395	114.7494492	196.0056606	3.95048708	44.40943203	0.108599502	13.47213514
dq697489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cdkl5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.997994345	0.0	0.804643764	0.0	0.0	0.0	0.565696654	0.0	0.0
cdkl4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cdkl1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cdkl3	0.0	0.090349125	0.0	0.078415482	0.0	0.0	0.0	0.0	0.0	0.0	0.065520575	0.0	0.0	0.0	0.0	0.0	299.6064435	0.0
cdkl2	0.050989609	0.0	58.67111239	0.034820518	0.02837772	0.0	0.036614497	0.035139085	0.0	3.337256224	0.0	0.0	0.0	1.067914292	0.0	1.426079986	0.0	0.0
lmcd1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak020722	0.0	0.192712268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.36792551	0.0	0.0	0.0	0.0	0.067213572	0.06475183	0.0
muc19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
muc16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
muc15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.816346874	0.0	0.0	0.0	0.0	0.0
muc13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak020728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mir363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mir362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mir367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ubl4b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq549744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq549743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nlrp9a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050904533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak005539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nlrp9b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.402655592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lime1	0.0	0.39545846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.156824698	0.0	64.59278442	0.0	0.0	0.0	0.0
ak041762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tbl3	0.0	24.03773685	0.0	6.329976512	0.0	0.155672107	0.0	0.0	0.0	33.58090291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pdxdc1	6.516293814	0.0	5.657069361	0.03941088	0.0	0.040073217	0.077179444	2.506716542	92.31842619	0.0	0.0	0.0	0.048345783	0.04317957	0.0	70.94852815	0.089004134	50.44881339
ak040418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zscan5b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak087617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.465382627
vmn1r186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142764	0.0	0.0	0.0	0.0
vmn1r185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vmn1r184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vmn1r183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
